,Date,User,Tweet
1567,2022-12-19 22:55:37+00:00,regannnm14,"No Messi Ronaldo or Neymar at the next World Cup, we’re genuinely at the end of an era 🥲🥲 https://t.co/0W7bYXQzs5"
1568,2022-12-19 22:55:36+00:00,zaddy_tomiwa,@gichungu_joseph @Osbert_piper @EdParker96 @Evertxn Higuain doesn’t have the talent of maradona and Ronaldo so no and midfielders primary jobs isn’t goal scoring but rather controlling the game. Your logic is flawed
1569,2022-12-19 22:55:33+00:00,Elmonah11,@SkeridAm @Chelsea_FL @BobbyVincentFL If we sign Ronaldo...thenbwe are going down to championship football
1570,2022-12-19 22:55:32+00:00,Amu_Hulela,"@LMFutboI That’s how you know Messi is the GOAT, they now stopped comparing him with Cristiano Ronaldo Lol haters"
1571,2022-12-19 22:55:31+00:00,BackFeedLoop,"@HanselFranzel @GarthVader777 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus MBS has that ""Closed on Sunday Chicken Sandwich"" that's a banger - and it comes with hot sauce as any honest football delicacy should!"
1572,2022-12-19 22:55:27+00:00,todofutbol_ok21,"Máximos goleadores históricos de #FIFAWorldCup :

1️⃣6️⃣🇩🇪 Miroslav Klose
1️⃣5️⃣🇧🇷 Ronaldo
1️⃣4️⃣🇩🇪 Gerd Muller
1️⃣3️⃣🇫🇷 Just Fontaine
1️⃣3️⃣🇦🇷 Lionel #Messi
1️⃣2️⃣🇧🇷 Pelé
1️⃣2️⃣🇫🇷 Kylian #Mbappé
1️⃣1️⃣🇭🇺 Sandor Kocsis
1️⃣1️⃣🇩🇪 Jurgen Klinsmann https://t.co/seEL6RFfGy"
1573,2022-12-19 22:55:23+00:00,SGV_STARK,"@SKWrestling_ @Cristiano @WWERomanReigns @imVkohli @HeymanHustle @Sportskeeda @skworldfootball I acknowledge @WWERomanReigns ☝️
I acknowledge @imVkohli ☝️
I acknowledge @WeAreMessi ☝️
@Cristiano I do not 👎"
1574,2022-12-19 22:55:23+00:00,sarvepallisri,@muftaw_wahab @Cristiano cry. what else can you do
1575,2022-12-19 22:55:21+00:00,AbdulRa23158308,@Mophasa21 That’s Ronaldo boy
1576,2022-12-19 22:55:19+00:00,iamDr_Ray,"@Cristiano is the G.O.F
God of football."
1577,2022-12-19 22:55:18+00:00,philip_patston,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The World Cup had Alexi Lalas . NFL had Joe Buck. Enough said.
1578,2022-12-19 22:55:18+00:00,FinBogasson11,@BreeshRico @UTDTrey Mate if ronaldo won the World Cup even with 0 goals you wouldn’t complain. Stop crying mate. Messi is the goat and there’s nothing you can do.
1579,2022-12-19 22:55:17+00:00,JohnnyshelbyPB,@Definestking01 @Cristiano I can feel ur pain.....bt I go still drink ur tears
1580,2022-12-19 22:55:12+00:00,GenZ_Patriot45,@RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus It's a troll page
1581,2022-12-19 22:55:09+00:00,LukaOnPS,@RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus bro posted a selfie 😭
1582,2022-12-19 22:55:07+00:00,JamieMcnolty,@BBCSport Look Ronaldo it's the goat 👌🇦🇷⚽️
1583,2022-12-19 22:55:04+00:00,SE30973439,@GhostOfRyanB @RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Keep your mouth shut Bryan Fumble
1584,2022-12-19 22:55:00+00:00,kfusco908,"@AlanSoliz16 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Adam, the world tunes into America"
1585,2022-12-19 22:55:00+00:00,BinanceUS,"There's still time to score BIG ⚽

Get on the @Cristiano Ronaldo NFT whitelist before it's too late."
1586,2022-12-19 22:54:55+00:00,Refugee_Reg,@philipbluntzvi @GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus My black ass will confirm this.
1587,2022-12-19 22:54:53+00:00,NiceGuyAndy2,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Actually the other way round but of course you know that!
1588,2022-12-19 22:54:51+00:00,StrydomMarnus,"@Tapiwa1_0 @buenoscule @TeamCRonaldo What more do you guys want, Ronaldo had in this World Cup the far superior team to Messi. Bruno, Bernardo, Diaz, cancelo, neves, Felix plus Rafael off the bench. Messi had mcalaster , Molina,otamendi

It’s done just like if Ronaldo won it would’ve pushed him over the edge as GOAT"
1589,2022-12-19 22:54:49+00:00,povhiIIs,@wazorex idk but i just meant she doesnt follow a trash person which is ronaldo 🥴
1590,2022-12-19 22:54:49+00:00,lesyo_,Goodnight. And remember; Ronaldo is a fraud😘
1591,2022-12-19 22:54:48+00:00,heckzi,@Iscoballzx bro u can still love ronaldo but think messi is the goat it’s ok man the debate is over
1592,2022-12-19 22:54:48+00:00,Francscesca,alta reina rlly said im eating well and ronaldo still crying periodt https://t.co/16cIa1bIVS
1593,2022-12-19 22:54:48+00:00,hardeydoing,@1xBet_Eng Lol fake news. Ronaldo was never the goat. Where’s u20 and other foundational trophies. Pele is a goat cos he won everything from the foundation to the peak even more than any player back then. https://t.co/WFI8Jj3cdn
1594,2022-12-19 22:54:48+00:00,McDrongo,"@Ronaldo_Carbone @SocialistNHS And it’s a good job they did chose it, otherwise there would be a lot of dead people!

Including, I would imagine, your friends and family, just like mine

If no one chose nursing, we would be in a sorry state!"
1595,2022-12-19 22:54:42+00:00,Ginger_Biscuitr,Messi just needs to go to man city on a free next year get carried to the PL title and then go to Bayern and do the same then the debate will finally be over and we can all shut the fuck up about it and just be happy we got to watch him and Ronaldo play
1596,2022-12-19 22:54:42+00:00,tonyspirit_,@Leo_Brown_Gh @Opresii He go preg Ronaldo wife all. No mercy for CR7 😂
1597,2022-12-19 22:54:41+00:00,aaron_kinq,"@rereisgoat @dearatorres It's amusing how Ronaldo's fanboys have been migrating from camp to camp, theory to theory, just to sustain their hatred for Messi's progress. They asked for a world cup trophy years ago, thinking it was an obstacle Messi could never surmount now they have it. Cheers guys 🥂"
1598,2022-12-19 22:54:40+00:00,virtualomar,"the biggest losers at the world cup:

- ronaldo
- Western media
- israeli tv hosts trying to interview arabs
- Myriam fares &amp; the tuku takah crowd
- balqees"
1599,2022-12-19 22:54:38+00:00,Micah_Inyang,@gyaigyimii Ronaldo fans to the Messi vs Ronaldo debate... One after the other 😂 https://t.co/cm7NFrhjz6
1600,2022-12-19 22:54:38+00:00,S_OJ21,@capodmunii @Theophi89697191 @MadridPreeti What did ronaldo win at 35 and what did Messi win at 35????
1601,2022-12-19 22:54:37+00:00,gichungu_joseph,@zaddy_tomiwa @EdParker96 @Osbert_piper @Evertxn Messi Maradona Pele made a difference for their countries Ronaldo comes 4th and it ain't disrespect Maradona was just like Messi and you are dismissing and then cry Ronaldo disrespect nah
1602,2022-12-19 22:54:34+00:00,Danjesmeeth,"I know this is all what ifs, but can you imagine the celebrations if Portugal won the World Cup like that? 

Like, can you imagine what Ronaldo would have been like?"
1603,2022-12-19 22:54:34+00:00,cybee20,"@markgoldbridge Man it's shocking how people are even comparing Mbappe like how,wat Ronaldo and Messi did at their prime was madness.yall must be new to football cause this is really strange, Ronaldo and Messi were beasts in their prime. Individual plays man Mbappe isn't anywhere near them pls"
1604,2022-12-19 22:54:33+00:00,NeelaJahan2,@piersmorgan All these years you have been posting shits about messi and you think people are gonna show mercy now! I have nothing against ronaldo...he is an amazing player but you have made this comparison real toxic...you should just stop being a journalist and start crying more😂😂😂
1605,2022-12-19 22:54:20+00:00,daylan_ftbl,"@_MUFCJames Rly good news, rashford could’ve used one last season, and I’d argue Ronaldo could’ve used one this summer"
1606,2022-12-19 22:54:13+00:00,Vinnyalexander,@ObainoOkoli What stats goals? Per game it's Messi balon d'or Messi league titles Messi assists Messi dribbles Messi golden boot Messi playmaker awards Messi trophies Messi Ronaldo stats are goal based(1 attribute) Messi is all round complete Ronaldo: no goal rating 6 Messi no goal rating 9
1607,2022-12-19 22:54:12+00:00,_mikee_e,"Nah I genuinely think Mbappe is one UCL from overtaking Ronaldo in debates 

He has never have something as iconic or important as this with 4 billion people watching https://t.co/pwPDWUcFM1"
1608,2022-12-19 22:54:08+00:00,Okikifolami,"😑

Cristiano Ronaldo Ayra Starr Jackie Chan Ed Sheeran Baddest https://t.co/GVmgnmhYnO"
1609,2022-12-19 22:54:03+00:00,cesarjbn,"Hulk had Neymar, Messi and Ronaldo wish his sons a happy birthday ❤️ https://t.co/cLTUC6cqKs via @YouTube"
1610,2022-12-19 22:54:03+00:00,philip_patston,@RatMidnight @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Brexit removed you from Europe so at best you are Europe adjacent
1611,2022-12-19 22:53:59+00:00,DhesiSuky,"@ITrulyKnowBall @markgoldbridge Ronaldo couldn't even get on the pitch for United ...was awful...

Juve wanted him out and so did United"
1612,2022-12-19 22:53:59+00:00,TimHeesen,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus I am trying to make the connections in the tags.  I get how coach went from Ronald to Aaron Donald but how did he get from Aaron Rupar to Lord Pickles?
1613,2022-12-19 22:53:58+00:00,_Mvrskvll,"@AKMLEVI47 I mean its pretty simple, just imagine if Ronaldo had all messi’s accolades and ability. Would you be open to an argument against him? 

It’s not about the team achievements either, so, all this is just to benefit the media with headlines."
1614,2022-12-19 22:53:56+00:00,alexromero513,"@NoleMessi @Takeover_Iam @FOXSoccer One Ronaldo was leaving to madrid the next day, and the other one was the rigged game where Pepe got the red, which of course that’s when messi scores"
1615,2022-12-19 22:53:55+00:00,d7om37,@88Bucchi @XclusiveRonaldo U are the stubd cause u don't know football portugal didn't have any God damn title before ronaldo they didn't have an elite team like Argentina or Brazil or France he built portugal he made Portugal known he did the impossible for them if u really watch football u will feel me
1616,2022-12-19 22:53:54+00:00,3YearLetterman,@RichieR77444720 @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Your inability to purchase a copy of Swimfan on DVD is no reason to take your anger out on me
1617,2022-12-19 22:53:53+00:00,dmlash123,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Nothing good has ever come out of Europe.
1618,2022-12-19 22:53:52+00:00,jp_lfc81,"@Bergy10_afc @Papito_lfc @Hanif_Lfc Some of these athletes are born with nothing, have to grind, hustle, make the most out of the minimal tools they have come from nothing. and it isnt like ronaldo was born with zero ability. I guess greatness is subjective?"
1619,2022-12-19 22:53:52+00:00,MOnyemaenu,Someday I believe people will realize how good Messi and Ronaldo have been over the past two decades. We slander them too much sometimes forgetting the quality they’ve given us for years.
1620,2022-12-19 22:53:51+00:00,OTFboyJamal,@bocaedmivida @FavioFavous_ @433 Nobody says what dude saying for ronaldo just don’t brag about goals when u got 99.9% frm it frm pens lmao shit be funny be take care
1621,2022-12-19 22:53:47+00:00,ablaaze,My message to Ronaldo earlier today https://t.co/RIKkTFKaCH
1622,2022-12-19 22:53:46+00:00,__Gron__,@CrewsMat10 Instead of Ronaldo now messi is being compared to an egg because it’s more relevant in the goat debate 😭😭😭
1623,2022-12-19 22:53:44+00:00,Ntebogeng___,"@pulengsotomela Soccer is an American term used to describe what Messi n Ronaldo do(Kick a round ball) . The rest of the World call it Football. In America, Football is a sport played with hands n an oval ball. The general accepted term is Football,cz Americans can't tell between foot and hand."
1624,2022-12-19 22:53:43+00:00,OpinologoSerio,@_afterthedisco @phlexkhid @Abdirah39955492 @Ligue1_ENG @FIFAWorldCup @PSG_English @PSG_inside Interesting to see people who in the past compared Messi with Ronaldo now doing it with Pele. What happend? 😭
1625,2022-12-19 22:53:40+00:00,LukaOnPS,@BackFeedLoop @HanselFranzel @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus friendly fire
1626,2022-12-19 22:53:40+00:00,Taii_sho,Suh mi a do Kardo the next time him seh Ronaldo better https://t.co/t6P3s0h5KG
1627,2022-12-19 22:53:39+00:00,ohije10,"@1886Emir @penaldo_pionel @UTDTrey It will be foolish of me 
To keep arguing about this with you guys (Ronaldo fans)
But I just want you to know that the battle fir the g.o.a.t is over and the winner is Lionel Messi
Don't stress yourself
You know deep down that the battle is over"
1628,2022-12-19 22:53:39+00:00,Pascalbillionz2,@giwa21843026 @JoyisBackAgain Only you wizkid and Ronaldo how you take dey survive?
1629,2022-12-19 22:53:38+00:00,Donpedri1,@Goat7ii So basically you guys went from 2007 balon Dor Ronaldo to 2016 euros ronaldo to 2021 Instagram Dor Ronaldo and now when messi took instagram away from him you are on influence Dor.... are you okay bro do you need someone to talk to a professional??
1630,2022-12-19 22:53:35+00:00,marquez14_Jr,Ehhh lowkey happy cr7 didn’t the wc cause with them pen and favoritism he would’ve walked out getting bashed on the Internet 😉 Ronaldo my goat🤍
1631,2022-12-19 22:53:34+00:00,euphoriantwajoy,@suhaiiilll I don't wanna see em retire man 😔 Messi ok I'll be sad but not too much but Ronaldo is my fav since childhood I don't wanna see him retire 😔
1632,2022-12-19 22:53:34+00:00,1stillrising,"@jorgetorre21 @JesseLingard He knows Ronaldo is a goat 
But Messi is “the” GOAT"
1633,2022-12-19 22:53:33+00:00,zamdada,"Messi’s done competing with ronaldo 
Man’s now competing with an egg"
1634,2022-12-19 22:53:26+00:00,ethan_sarobi67,@Gdhxheb1 @metal_splinter @BIG_Gracee @Cristiano Ping pong
1635,2022-12-19 22:53:25+00:00,CivIsama,@Twitugal @Tafieycity @Cristiano @FIFAWorldCup @FIFAcom @fifamedia @selecaoportugal Yow bro where did the kdb debate come about? You must having such a hard time 🤣🤣
1636,2022-12-19 22:53:19+00:00,iamayomartins,"Height              : 5’8 
Shoe size.        : 40 
Zodiac sign      : Virgo
Tattoos             : None 
Piercing             : Both Ears
Favorite color   : White, Black, Blue
Favorite drink   : Orange Juice 
Goat                   : Ronaldo &amp;Messi 
Team                   : GGMU! https://t.co/Ni2qPV9oSp"
1637,2022-12-19 22:53:17+00:00,pensoeudeque,@NayeemODR @TheEuropeanLad How many Olympic Gold medals does Ronaldo have?
1638,2022-12-19 22:53:12+00:00,Futbolfergie2,"The biggest mistake of @Cristiano career was joining that cesspool named @ManUtd at 36. They sold him a dream which turned into a nightmare. He should have joined city, would have won more trophies and wouldn't have been burnt out carrying a sorry ass team."
1639,2022-12-19 22:53:12+00:00,OgagaOkpare,"@parvpatel222 @Anjanish01 @StoolFootball @anubhav_b0ss 😂 😆 like telling us Abt peak Ronaldo, like Messi didn't go toe to toe wit him, we dnt even need to tlk much 😂, thank you Messi you won our hearts"
1640,2022-12-19 22:53:11+00:00,Asher1895,@thegirlbekee @brfootball You messi fanboys are so strange. Similar to ronaldo fanboys
1641,2022-12-19 22:53:06+00:00,gyebiii,"Even Benjamin Mendy did it but self acclaimed goat can’t.
A whole Ronaldo😂😂😂 https://t.co/2kMLFHEFkf"
